"Country","Day","Confirmed","Deaths","Recovered"
"Bosnia and Herzegovina",1,2,0,0
"Bosnia and Herzegovina",2,2,0,0
"Bosnia and Herzegovina",3,3,0,0
"Bosnia and Herzegovina",4,3,0,0
"Bosnia and Herzegovina",5,3,0,0
"Bosnia and Herzegovina",6,5,0,0
"Bosnia and Herzegovina",7,7,0,0
"Bosnia and Herzegovina",8,11,0,0
"Bosnia and Herzegovina",9,13,0,0
"Bosnia and Herzegovina",10,18,0,0
"Bosnia and Herzegovina",11,24,0,0
"Bosnia and Herzegovina",12,25,0,0
"Bosnia and Herzegovina",13,26,0,2
"Bosnia and Herzegovina",14,38,0,2
"Bosnia and Herzegovina",15,63,0,2
"Bosnia and Herzegovina",16,89,0,2
"Bosnia and Herzegovina",17,93,1,2
"Bosnia and Herzegovina",18,126,1,2
"Bosnia and Herzegovina",19,132,1,2
"Bosnia and Herzegovina",20,166,3,2
"Bosnia and Herzegovina",21,176,3,2
"Bosnia and Herzegovina",22,191,3,2
"Bosnia and Herzegovina",23,237,4,5
"Bosnia and Herzegovina",24,258,5,5
"Bosnia and Herzegovina",25,323,6,8
"Bosnia and Herzegovina",26,368,10,17
"Bosnia and Herzegovina",27,420,13,17
"Bosnia and Herzegovina",28,459,13,19
"Bosnia and Herzegovina",29,533,16,20
"Bosnia and Herzegovina",30,579,17,27
"Bosnia and Herzegovina",31,624,21,30
"Bosnia and Herzegovina",32,654,23,30
"Bosnia and Herzegovina",33,674,29,47
"Bosnia and Herzegovina",34,764,33,68
"Bosnia and Herzegovina",35,804,34,79
"Bosnia and Herzegovina",36,858,35,101
